ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C300n,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_mam25
2025,04,2450401,1,0003,1,1,20250124504011000312,1,2,3,1,2, ,1,15,2,8,9,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1123.91321231139
2025,04,2450401,1,0003,1,1,20250124504011000313,1,3,3,1,2, ,1,15,3,8,9,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1123.91321231139
2025,04,24594,1,0040,1,1,202401245941004011,1,1,1,1,2, ,2,65,1,9,9,1959,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,6, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,6,5, ,2,2,2,2,2,2,1,7,4, , , , , , , , , , , , ,1,700.274953984596
2025,04,2645802,1,0013,1,1,20240126458021001312,1,2,2,1,2, ,2,70,2,21,3,1955,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2,2,3, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,778.433817875906
2025,04,22878,1,0073,1,1,202501228781007311,1,1,1,1,2, ,1,50,1,4,2,1975,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,2,2,11, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,899.212055896953
2025,04,22878,1,0073,1,1,202501228781007314,1,4,3,1,2, ,1,20,4,2,6,2004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,1,6,2, ,2, ,2, ,2, ,2, ,1,2,2, ,2, ,2, ,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,866.868264643164
2025,04,18574,1,0060,1,1,202404185741006011,1,1,1,1,2, ,2,79,1,23,6,1945,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2,2,7, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,4,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,381.975578510268
2025,04,2347601,1,0014,1,1,20240423476011001412,1,2,2,1,2, ,2,65,2,6,4,1960,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,3, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,1,4, , , , , , , , , , , , ,1,752.4350977131
2025,04,2347601,1,0014,1,1,20240423476011001417,1,5,3,1,2, ,2,38,1,15,3,1987,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,7,2, ,2,2,2,2,2,1,10,9,4, , , , , , , , , , , , ,1,967.971065704508
2025,04,20865,1,0084,1,1,202401208651008411,1,1,1,1,2, ,2,55,1,17,10,1969,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,1,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,927.287164151392
2025,04,29390,1,0024,1,1,202404293901002411,1,1,1,1,2, ,2,75,2,11,11,1949,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2,2,3, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,769.743582640413
2025,04,29390,1,0024,1,1,202404293901002412,1,2,2,1,2, ,1,91,2,5,4,1934,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2,2,3, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,835.617077677336
2025,04,4753902,1,0055,1,1,20240147539021005511,1,1,1,1,2, ,1,74,1,19,1,1951,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2,3, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,2, ,2,2,2,2,2,2,1,7,4, , , , , , , , , , , , ,1,1256.4353288658
2025,04,4753902,1,0055,1,1,20240147539021005512,1,2,2,1,2, ,2,67,2,6,5,1957,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,3, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,3, ,2,2,2,2,2,2,1,7,4, , , , , , , , , , , , ,1,1157.38782419977
2025,04,2671502,1,0007,1,1,20250126715021000711,1,1,1,1,2, ,2,75,1,19,7,1949,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,1,2,3, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1195.19079477273
2025,04,2174301,1,0011,1,1,20250121743011001111,1,1,1,1,2, ,1,51,1,5,10,1973,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,3,1,1,12, ,2,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,687.0643233527
2025,04,22567,1,0052,1,1,202501225671005212,1,2,2,1,2, ,2,41,2,6,9,1983,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,997.368320755011
2025,04,22567,1,0052,1,1,202501225671005213,1,3,3,1,2, ,1,18,3,8,1,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,811.361605620214
2025,04,22567,1,0052,1,1,202501225671005214,1,4,3,1,2, ,1,16,4,5,7,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,811.361605620214
2025,04,22729,1,0064,1,1,202407227291006412,1,2,2,1,2, ,1,55,1,13,9,1969,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,1,2,7, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,5,3, ,2,1,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1042.66474979477
2025,04,18574,1,0061,1,1,202404185741006111,1,1,1,1,2, ,1,49,1,18,3,1976,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,7, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,3, , , , , , , , , , , , ,1,414.664472503914
2025,04,18574,1,0061,1,1,202404185741006113,1,3,3,1,2, ,1,20,3,1,4,2005,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,2,6,2, ,2, ,2, ,2, ,2, ,1,4,2, ,2, ,2, ,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,399.749390959938
2025,04,18574,1,0061,1,1,202404185741006114,1,4,3,1,2, ,2,18,4,5,10,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,2,6,2, ,2, ,2, ,2, ,2, ,1,4,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,436.2358686641
2025,04,2347601,1,0015,1,1,20240423476011001512,1,2,3,1,2, ,1,15,2,17,3,2010,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,2,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,787.446865636747
2025,04,2347601,1,0015,1,1,20240423476011001513,1,4,3,1,2, ,2,24,4,31,8,2000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,859.319801921336
2025,04,24070,1,0055,1,1,202401240701005511,1,1,1,1,2, ,2,53,1,21,4,1972,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,1,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,796.609074975488
2025,04,24070,1,0055,1,1,202401240701005515,1,4,3,1,2, ,1,19,4,2,10,2005,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,833.676314586827
2025,04,18753,1,0009,1,1,202404187531000911,1,1,1,1,2, ,1,36,1,29,4,1988,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,2,2,11, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,851.58594271104
2025,04,18753,1,0009,1,1,202404187531000912,1,2,6,1,2, ,2,78,2,4,4,1947,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,3, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,4, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,644.494746618284
2025,04,49632,1,0023,1,1,202401496321002313,1,3,3,1,2, ,2,15,3,29,9,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,9,4, , , , , , , , , , , , ,1,731.020356413535
2025,04,49632,1,0023,1,1,202401496321002314,1,4,3,1,2, ,1,14,4,20,8,2010,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2,5, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,9,4, , , , , , , , , , , , ,1,669.878300357369
2025,04,2604902,1,0133,1,1,20240126049021013312,1,2,2,1,2, ,2,60,1,1,9,1964,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,1,1,7, , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,2,2, ,2, ,2, ,9,3, ,1,2,2,2,2,2,10,7,3, , , , , , , , , , , , ,1,828.896884249225
2025,04,2604902,1,0133,1,1,20240126049021013314,1,3,3,1,2, ,2,26,3,16,3,1999,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1066.33542593171
2025,04,2604902,1,0133,1,1,20240126049021013313,1,4,3,1,2, ,2,21,4,10,11,2003,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,5,1,1,13,4,4,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,946.64311719527
2025,04,2604902,1,0133,1,1,20240126049021013315,1,5,3,1,2, ,1,17,5,13,12,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2,6, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,867.466516942028
2025,04,2671502,1,0008,1,1,20250126715021000811,1,1,1,1,2, ,2,78,1,1,11,1946,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,1,3, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,1195.19079477273
2025,04,2174301,1,0006,1,1,20250121743011000613,1,3,3,1,2, ,2,18,3,6,11,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,4, , ,2,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,722.806321255429
2025,04,22476,1,0052,1,1,202401224761005211,1,1,1,1,2, ,2,73,1,20,5,1951,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,7, , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,886.725778827013
2025,04,22729,1,0065,1,1,202407227291006512,1,2,2,1,2, ,1,64,2,16,1,1961,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2, ,9412,5630,4, ,3,2,1,2,2,2,2,2,2,2,2,14, , ,1, ,2, , , , , , , , , , , , ,2,6,2,2,1, , ,1,4,2, ,2, ,2, ,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1042.66474979477
2025,04,23669,1,0017,1,1,202404236691001711,1,1,1,1,2, ,1,25,1,14,9,1999,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,1,11, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1236.56218113312
2025,04,24070,1,0057,1,1,202401240701005711,1,1,1,1,2, ,2,53,1,29,4,1971,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,2,2,7, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,796.609074975488
2025,04,25139,1,0091,1,1,202404251391009113,1,2,3,1,2, ,1,18,2,25,7,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1,784.798861655256
2025,04,25139,1,0091,1,1,202404251391009114,1,3,6,1,2, ,2,87,1,15,7,1937,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2,2,11, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,4,2, ,2, ,2, ,4,5, ,2,2,2,1,2,2,10,7,4, , , , , , , , , , , , ,1,749.90483031157
2025,04,46907,1,0046,1,1,202404469071004612,1,2,3,1,2, ,2,20,2,14,1,2005,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,680.307005389393
2025,04,21270,1,0085,1,1,202404212701008512,1,2,2,1,2, ,2,59,2,30,3,1966,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1088.33598884119
2025,04,21270,1,0085,1,1,202404212701008514,1,4,3,1,2, ,1,18,4,25,10,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,2,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1138.97765505276
2025,04,2604902,1,0054,1,1,20240126049021005413,1,2,2,1,2, ,2,62,2,16,3,1963,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2, ,5211,5610,4, ,3,2,1,2,2,3,3,2,2,2,2,16, ,16,1, ,2, ,2, , , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , , , , , , , , ,1,828.896884249225
2025,04,2604902,1,0054,1,1,20240126049021005415,1,4,3,1,2, ,2,24,4,18,3,2001,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,5,1,1,13,4,7,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,946.64311719527
2025,04,2174301,1,0009,1,1,20250121743011000911,1,1,1,1,2, ,1,70,1,22,6,1954,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,3, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,687.0643233527
2025,04,2174301,1,0009,1,1,20250121743011000914,1,4,5,1,2, ,2,15,4,23,9,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,722.806321255429
2025,04,2174301,1,0009,1,1,20250121743011000915,1,5,5,1,2, ,2,14,5,6,11,2010,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,722.806321255429
2025,04,22476,1,0054,1,1,202401224761005411,1,1,1,1,2, ,2,77,1,9,5,1947,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,886.725778827013
2025,04,22609,1,0019,1,1,202401226091001911,1,1,1,1,2, ,2,55,1,8,11,1969,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,674.46152406511
2025,04,22609,1,0019,1,1,202401226091001915,1,5,6,1,2, ,1,89,1,3,6,1935,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,2,2,3, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,732.180924213527
2025,04,27904,1,0145,1,1,202501279041014513,1,3,3,1,2, ,1,21,3,5,5,2003,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1,1,13,6,4,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,9,2, , , , , , , , , , , , ,1,921.222294969492
2025,04,22878,1,0074,1,1,202501228781007413,1,3,3,1,2, ,2,25,3,7,4,2000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,2,2,1, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1065.60002276921
2025,04,22878,1,0074,1,1,202501228781007414,1,4,3,1,2, ,2,20,4,21,12,2004,1, , , , , , , , , , , , , , ,4, ,5212,4730,9, ,3,2,1,5,14,14,14,14,14,0,14,84, ,84,1, ,2, ,2, , , , , , , , , , , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , , , , , , , , ,1,945.990260387537
2025,04,22878,1,0074,1,1,202504228781007415,1,5,3,2, ,1,2,17,5,22,7,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,3, , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,945.990260387537
